Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-02-15,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
4.434,-0.000429534,-0.032956547,99.00743489,-0.1
4.446,-0.000429534,-0.032956547,99.00743489,-0.1
4.459,-0.000429534,-0.032956547,99.04313576,-0.1
4.472,-0.000429534,-0.032956547,99.04313576,-0.1
4.485,-0.000429534,-0.032956547,99.04313576,-0.1
4.497,-0.000429534,-0.032956547,99.04313576,-0.1
4.51,0,-0.032956547,99.04313576,-0.1
4.523,-0.000429534,-0.065913094,99.04313576,-0.1
4.535,-0.000429534,-0.065913094,99.04313576,-0.1
4.548,-0.000429534,-0.032956547,99.04313576,-0.1
4.561,0,-0.032956547,99.00743489,-0.1
4.573,-0.000429534,-0.032956547,99.00743489,-0.1
4.586,0,-0.032956547,99.00743489,-0.1
4.599,0,-0.032956547,99.00743489,-0.1
4.612,0,-0.032956547,99.00743489,-0.1
4.624,0,-0.032956547,99.00743489,-0.1
4.637,0,-0.065913094,99.00743489,-0.1
4.65,0,-0.065913094,99.00743489,-0.1
4.662,0,-0.065913094,99.00743489,-0.1
4.675,0,-0.065913094,99.00743489,-0.1
4.688,0,-0.065913094,99.00743489,-0.1
4.701,-0.000429534,-0.065913094,99.00743489,-0.1
4.713,-0.000429534,-0.065913094,99.04313576,-0.1
4.726,-0.000429534,-0.032956547,99.04313576,-0.1
4.739,-0.000429534,-0.032956547,99.04313576,-0.1
4.751,-0.000429534,-0.065913094,99.04313576,-0.1
4.764,-0.000429534,-0.100090254,99.00743489,-0.1
4.777,-0.000429534,-0.100090254,99.00743489,-0.1
4.789,-0.000429534,-0.100090254,99.04932427,-0.2
4.802,-0.000429534,-0.100090254,99.04313576,-0.1
4.815,-0.000429534,-0.100090254,99.01362339,-0.2
4.828,-0.000429534,-0.100090254,99.00124638,0
4.84,-0.000429534,-0.100090254,99.01362339,-0.2
4.853,-0.000429534,-0.100090254,99.00124638,0
4.866,-0.000429534,-0.100090254,99.01362339,-0.2
4.878,-0.000429534,-0.065913094,99.00124638,0
4.891,0,-0.032956547,99.01362339,-0.2
4.904,0,-0.032956547,99.00124638,0
4.916,0,-0.032956547,99.01362339,-0.2
4.929,0,-0.032956547,99.00124638,0
4.942,0,-0.032956547,99.01362339,-0.2
4.955,0,-0.032956547,99.03694725,0
4.967,0,-0.032956547,99.04313576,-0.1
4.98,0,-0.032956547,99.04313576,-0.1
4.993,0,-0.032956547,99.04313576,-0.1
5.005,-0.000429534,-0.032956547,99.00743489,-0.1
5.018,-0.000429534,-0.032956547,99.00743489,-0.1
5.031,-0.000429534,-0.032956547,99.04313576,-0.1
5.044,-0.000429534,-0.032956547,99.04313576,-0.1
5.056,0,-0.032956547,99.04313576,-0.1
5.069,-0.000429534,-0.032956547,99.04313576,-0.1
5.082,-0.000429534,-0.032956547,99.04313576,-0.1
5.094,-0.000429534,-0.032956547,99.04313576,-0.1
5.107,-0.000429534,0,99.00743489,-0.1
5.12,-0.000429534,0,99.00743489,-0.1
5.132,-0.000429534,0,99.04313576,-0.1
5.145,-0.000429534,0,99.04313576,-0.1
5.158,0,0,99.00743489,-0.1
5.171,0,0,99.00743489,-0.1
5.183,0,0,99.00743489,-0.1
5.196,-0.000429534,-0.032956547,99.04313576,-0.1
5.209,-0.000429534,0,99.00743489,-0.1
5.221,-0.000429534,-0.032956547,99.00743489,-0.1
5.234,-0.000429534,-0.032956547,99.00743489,-0.1
5.247,0,0,99.00743489,-0.1
5.259,-0.000429534,0,99.04313576,-0.1
5.272,-0.000429534,0,99.04313576,-0.1
5.285,-0.000429534,-0.032956547,99.04313576,-0.1
5.298,-0.000429534,-0.032956547,99.04313576,-0.1
5.31,-0.000429534,-0.032956547,99.04932427,-0.2
5.323,0,-0.032956547,99.00743489,-0.1
5.336,0,-0.032956547,99.04313576,-0.1
5.348,-0.000429534,-0.032956547,99.04313576,-0.1
5.361,-0.000429534,-0.032956547,99.04932427,-0.2
5.374,-0.000429534,-0.032956547,99.03694725,0
5.387,-0.000429534,-0.032956547,99.01362339,-0.2
5.399,0,-0.032956547,99.00124638,0
5.412,0,-0.032956547,99.04932427,-0.2
5.425,0,-0.032956547,99.03694725,0
5.437,-0.000429534,-0.032956547,99.04932427,-0.2
5.45,-0.000429534,-0.032956547,99.03694725,0
5.463,-0.000429534,-0.032956547,99.04313576,-0.1
5.475,-0.000429534,-0.032956547,99.00743489,-0.1
5.488,0,-0.032956547,99.00743489,-0.1
5.501,0,-0.032956547,99.00743489,-0.1
5.514,0,-0.032956547,99.04313576,-0.1
5.526,-0.000429534,-0.032956547,99.04932427,-0.2
5.539,-0.000429534,-0.032956547,99.04313576,-0.1
5.552,-0.000429534,-0.032956547,99.04313576,-0.1
5.564,0,-0.032956547,99.03694725,0
5.577,0,-0.032956547,99.04932427,-0.2
5.59,-0.000429534,-0.032956547,99.04313576,-0.1
5.602,-0.000429534,-0.032956547,99.04932427,-0.2
5.615,-0.000429534,-0.032956547,99.04313576,-0.1
5.628,-0.000429534,-0.032956547,99.04313576,-0.1
5.641,-0.000429534,-0.032956547,99.03694725,0
5.653,-0.000429534,-0.032956547,99.04313576,-0.1
5.666,-0.000429534,-0.032956547,99.04313576,-0.1
5.679,-0.000429534,-0.032956547,99.04313576,-0.1
5.691,0,-0.065913094,99.00743489,-0.1
5.704,0,-0.032956547,99.04313576,-0.1
5.717,0,-0.032956547,99.04313576,-0.1
5.73,0,-0.032956547,99.04313576,-0.1
5.742,-0.000429534,-0.032956547,99.04313576,-0.1
5.755,-0.000429534,-0.032956547,99.04313576,-0.1
5.768,-0.000429534,-0.032956547,99.04313576,-0.1
5.78,-0.000429534,-0.032956547,99.04313576,-0.1
5.793,-0.000429534,-0.032956547,99.04313576,-0.1
5.806,0,-0.032956547,99.04313576,-0.1
5.818,0,-0.032956547,99.00743489,-0.1
5.831,0,-0.032956547,99.04313576,-0.1
5.844,-0.000429534,-0.065913094,99.04313576,-0.1
5.857,0,-0.065913094,99.04313576,-0.1
5.869,0,-0.065913094,99.04313576,-0.1
5.882,0,-0.032956547,99.04313576,-0.1
5.895,0,-0.032956547,99.00743489,-0.1
5.907,0,-0.032956547,99.04313576,-0.1
5.92,0,-0.065913094,99.04313576,-0.1
5.933,0,-0.065913094,99.00743489,-0.1
5.945,0,-0.032956547,99.04313576,-0.1
5.958,-0.000429534,-0.032956547,99.04313576,-0.1
5.971,-0.000429534,-0.032956547,99.04313576,-0.1
5.984,-0.000429534,-0.032956547,99.04313576,-0.1
5.996,-0.000429534,-0.032956547,99.04932427,-0.2
6.009,0,-0.032956547,99.04313576,-0.1
6.022,0,-0.032956547,99.04932427,-0.2
6.034,-0.000429534,-0.032956547,99.03694725,0
6.047,-0.000429534,-0.065913094,99.04932427,-0.2
6.06,-0.000429534,-0.032956547,99.03694725,0
6.073,0,-0.065913094,99.04932427,-0.2
6.085,0,-0.065913094,99.03694725,0
6.098,0,-0.065913094,99.04932427,-0.2
6.111,0,-0.032956547,99.03694725,0
6.123,0,-0.065913094,99.04932427,-0.2
6.136,-0.000429534,-0.065913094,99.03694725,0
6.149,0,-0.065913094,99.04932427,-0.2
6.161,0,-0.032956547,99.03694725,0
6.174,0,-0.032956547,99.04932427,-0.2
6.187,0,-0.065913094,99.04313576,-0.1
6.2,0,-0.032956547,99.04313576,-0.1
6.212,0,-0.032956547,99.04313576,-0.1
6.225,0,-0.032956547,99.04313576,-0.1
6.238,-0.000429534,-0.032956547,99.04313576,-0.1
6.25,0,-0.032956547,99.00743489,-0.1
6.263,0,-0.032956547,99.04313576,-0.1
6.276,0,-0.032956547,99.04313576,-0.1
6.288,0,-0.032956547,99.00743489,-0.1
6.301,0,-0.032956547,99.00743489,-0.1
6.314,0,-0.032956547,99.04932427,-0.2
6.327,-0.000429534,-0.032956547,99.04313576,-0.1
6.339,0,-0.032956547,99.04313576,-0.1
6.352,0,-0.032956547,99.03694725,0
6.365,-0.000429534,-0.032956547,99.04313576,-0.1
6.377,-0.000429534,-0.032956547,99.04313576,-0.1
6.39,-0.000429534,-0.032956547,99.04313576,-0.1
6.403,-0.000429534,-0.032956547,99.04313576,-0.1
6.416,-0.000429534,-0.032956547,99.04313576,-0.1
6.428,-0.000429534,-0.032956547,99.04313576,-0.1
6.441,-0.000429534,-0.032956547,99.04313576,-0.1
