Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-24,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
5.755,-0.041055292,11.87412189,67.60186137,36.1
5.768,-0.052602093,12.50517874,67.41328494,36.5
5.78,-0.063721235,12.93605508,67.12566195,36.6
5.793,-0.07227442,13.20092807,66.98948435,36.9
5.806,-0.079544628,13.33397487,66.85997199,36.9
5.818,-0.08467654,13.36693142,66.78238173,37
5.831,-0.088097814,13.26806178,66.83525729,36.7
5.844,-0.089380792,13.00196818,66.89336791,36.7
5.857,-0.090236111,12.63700493,66.93386646,36.6
5.869,-0.090236111,12.10725895,67.1562762,36.4
5.882,-0.090236111,11.44324556,67.23156151,36.1
5.895,-0.090236111,10.64740597,67.3125586,35.9
5.907,-0.089380792,9.751476133,67.31025365,35.7
5.92,-0.088097814,8.822589747,67.25554986,35.6
5.933,-0.085959518,7.794833719,67.13083517,35.5
5.945,-0.083393562,6.767077692,67.02464666,35.7
5.958,-0.080399947,5.672187957,67.03083517,35.6
5.971,-0.076978673,4.544341675,67.06034753,35.7
5.984,-0.07227442,3.350582299,66.96034753,35.8
5.996,-0.067142509,2.122645762,66.76034753,36
6.009,-0.062010597,0.895929839,66.46653604,36.2
6.022,-0.056023367,-0.430876339,66.06034753,36.7
6.034,-0.047470181,-2.023776121,65.79033662,36.9
6.047,-0.03635104,-3.88032828,65.61984899,37.2
6.06,-0.022665942,-5.838191306,65.58553895,37.2
6.073,-0.006842549,-7.694743465,65.51505132,37.4
6.085,0.009836164,-9.320599793,65.49264157,37.4
6.098,0.026087217,-10.68036252,65.41025365,37.6
6.111,0.041055292,-11.70933916,65.25214303,37.7
6.123,0.05431273,-12.50517874,65.18165539,37.9
6.136,0.065431872,-13.06910188,65.11164448,37.9
6.149,0.076123354,-13.53293477,65.00545598,38.1
6.161,0.084248881,-13.89789802,65.04115685,38.1
6.174,0.092374407,-14.16277101,64.94115685,38.2
6.187,0.098789297,-14.32877435,64.90545598,38.2
6.2,0.103493549,-14.36295152,64.90545598,38.2
6.212,0.106914823,-14.29581781,64.90545598,38.2
6.225,0.10862546,-14.12981446,64.8878439,38.1
6.238,0.109908438,-13.79902837,64.94595452,38.1
6.25,0.109908438,-13.33397487,65.05214303,37.9
